32,0.59999999999999998,0,0,0,0,0,0,0,0
33,0.59999999999999998,0.14375000000000002,-0.099500000000000005,0.45624999999999999,0.77549999999999997,23.5,76.5,28.5,90.5
34,0.59999999999999998,0.050000000000000017,0.38325000000000004,0.55000000000000004,0.82074999999999998,92.5,9.5,100.5,16.5
35,0.59999999999999998,-0.04324999999999999,-0.09099999999999997,0.64424999999999999,0.78400000000000003,29.5,76.5,40.5,90.5
36,0.59999999999999998,-0.043750000000000004,-0.24675,0.64375000000000004,0.94074999999999998,0.5,108.5,11.5,127.5
37,0.59999999999999998,-0.075500000000000012,-0.094,0.67449999999999999,0.78100000000000003,115.5,93.5,127.5,107.5
38,0.59999999999999998,-0.03624999999999997,-0.090999999999999998,0.65125,0.78400000000000003,41.5,76.5,52.5,90.5
39,0.59999999999999998,0.14325000000000002,0.38325000000000004,0.45574999999999999,0.82074999999999998,122.5,83.5,127.5,90.5
40,0.59999999999999998,0.025500000000000016,-0.24374999999999999,0.52549999999999997,0.94374999999999998,12.5,108.5,20.5,127.5
41,0.59999999999999998,0.074500000000000011,-0.24374999999999999,0.57450000000000001,0.94374999999999998,21.5,108.5,29.5,127.5
42,0.59999999999999998,-0.011999999999999966,0.035750000000000025,0.61299999999999999,0.59825000000000006,48.5,7.5,58.5,16.5
43,0.59999999999999998,0.018750000000000031,0.031250000000000028,0.58125000000000004,0.59375,59.5,7.5,68.5,16.5
44,0.59999999999999998,0.11100000000000002,-0.27975,0.48599999999999999,0.28275,41.5,7.5,47.5,16.5
45,0.59999999999999998,0.018750000000000006,0.188,0.58125000000000004,0.438,0.5,0.5,9.5,4.5
46,0.59999999999999998,0.11250000000000002,-0.092999999999999985,0.48749999999999999,0.28200000000000003,101.5,10.5,107.5,16.5
47,0.59999999999999998,-0.043749999999999969,-0.17874999999999996,0.64375000000000004,0.88375000000000004,80.5,110.5,91.5,127.5
48,0.59999999999999998,-0.012500000000000001,-0.090499999999999997,0.61250000000000004,0.78449999999999998,53.5,76.5,63.5,90.5
49,0.59999999999999998,-0.0080000000000000002,-0.09099999999999997,0.61699999999999999,0.78400000000000003,64.5,76.5,74.5,90.5
50,0.59999999999999998,-0.027,-0.082000000000000017,0.59799999999999998,0.79300000000000004,75.5,76.5,85.5,90.5
51,0.59999999999999998,-0.069750000000000006,-0.090499999999999997,0.61775000000000002,0.78449999999999998,86.5,76.5,97.5,90.5
52,0.59999999999999998,-0.044749999999999998,-0.082000000000000017,0.64275000000000004,0.79300000000000004,98.5,76.5,109.5,90.5
53,0.59999999999999998,-0.053749999999999999,-0.099500000000000005,0.63375000000000004,0.77549999999999997,110.5,76.5,121.5,90.5
54,0.59999999999999998,-0.041750000000000002,-0.090499999999999997,0.64575000000000005,0.78449999999999998,112.5,60.5,123.5,74.5
